record_idx,scene_id,iou_c0,iou_c1,iou_c2,iou_c3,miou
8920,1554624922.0,0.8910395001405315,0.813940379403794,0.35799440499246826,0.7796549029038659,0.7106572968601649
1540,1555623487.0,0.7940827475036941,0.901652559451834,nan,0.8117313614342035,0.8358222227965771
750,1566260295.0,0.9602818047304215,0.7815355491645127,nan,0.7105043187517415,0.8174405575488919
6634,1574508046.0,0.6279008317150611,nan,0.2109251320727868,0.0,0.2796086545959493
1990,1517743374.0,0.9758613252589157,0.7882130216478722,nan,0.47555555555555556,0.7465433008207811
9465,1517743374.0,1.0,nan,nan,nan,1.0
9885,1544839077.0,0.9996736292428199,0.5445795065730236,0.0,0.4804405702507729,0.5061734265166541
1819,1574314297.0,0.5499426605504587,0.7649027310618705,0.33384779769678263,0.5142233157327288,0.5407291262604602
7934,1592793717.0,0.9220577450634218,0.8376934157334697,nan,0.8159918907638185,0.8585810171869034
1851,1559016650.0,0.7415499716289203,0.6998438398947974,0.0,0.6638392297918791,0.5263082603288992
2960,1550488762.0,0.8404466709579916,0.8261449533125834,nan,0.761044370079688,0.8092119981167544
3032,1562212392.0,0.569714419719631,0.9004257017427165,0.0,0.4275226257088137,0.47441568679279034
5651,1567221870.0,0.5150471645902769,nan,0.9306653438730118,0.0,0.4819041694877629
5373,1593938767.0,0.7264221773029166,0.9082528915557875,nan,0.4997483080709212,0.7114744589765417
2563,1569735362.0,1.0,nan,nan,nan,1.0
9554,1588069204.0,0.6664608632731391,0.7698558724317695,0.0,0.6088657105606258,0.5112956115663836
3602,1553917399.0,0.7604726848709514,0.24124342636823679,0.0,0.4949929667090897,0.3741772694870695
6788,1584626550.0,1.0,nan,nan,nan,1.0
8255,1555234341.0,1.0,0.9837460931922387,nan,0.6293080054274084,0.8710180328732157
7337,1593412733.0,0.9381794538361509,0.9244670719232443,nan,0.8093997800544076,0.8906821019379342
6706,1585510252.0,0.836090000093711,0.9189057964277229,nan,0.8421324583726247,0.8657094182980195
4570,1546675957.0,1.0,nan,nan,nan,1.0
5061,1557977720.0,1.0,nan,nan,nan,1.0
9037,1594307985.0,0.9997367858886719,nan,nan,0.0,0.49986839294433594
5485,1569572488.0,0.8581121503509258,0.9309034808600907,nan,0.7851002865329513,0.8580386392479893
7683,1569572488.0,0.9997901916503906,0.0,nan,nan,0.4998950958251953
7206,1558428183.0,0.6437185538669018,0.849111957831692,nan,0.601096629827648,0.6979757138420806
